X,Y,objectid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,x_reg,y_reg,ObjectId2
259637.1275466,6627097.71506936,2574,NORD,Dunkerque,59183,St Pol mer - cheminots,FR10017,urban,2,Dioxyde de soufre,1,4,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.33236,51.0328,653062,7104320,215
234785.051227001,6353311.54212125,1264,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Dioxyde de soufre,1,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,216
196943.103526736,6612436.39291889,2575,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Dioxyde d'azote,8,11,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,217
280240.138902619,6325560.79194317,1273,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,1,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,218
196943.103526736,6612436.39291889,2576,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Ozone,7,,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,219
250579.060580751,6624726.07582164,1278,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,220
250579.060580751,6624726.07582164,1279,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,221
246534.823480231,6620586.19955039,1284,NORD,Loon-Plage,59359,Loon-Plage,FR10013,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.21466,50.996,644746,7100290,222
246534.823480231,6620586.19955039,1285,NORD,Loon-Plage,59359,Loon-Plage,FR10013,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.21466,50.996,644746,7100290,223
210402.743158551,6613832.42331651,2578,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Dioxyde d'azote,8,14,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,224
238576.59308342,6617951.21225025,1288,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Dioxyde de soufre,1,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,225
238576.59308342,6617951.21225025,1289,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Dioxyde de soufre,1,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,226
238576.59308342,6617951.21225025,1290,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Dioxyde de soufre,1,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,227
238576.59308342,6617951.21225025,1291,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Dioxyde de soufre,1,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,228
210402.743158551,6613832.42331651,2579,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Ozone,7,55,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,229
263411.971479399,6620568.51225208,1294,NORD,Cappelle-la-Grande,59131,Cappelle,FR10029,suburban,2,Dioxyde de soufre,1,,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.36627,50.9959,655413,7100190,230
263411.971479399,6620568.51225208,1295,NORD,Cappelle-la-Grande,59131,Cappelle,FR10029,suburban,2,Dioxyde de soufre,1,,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.36627,50.9959,655413,7100190,231
263411.971479399,6620568.51225208,1296,NORD,Cappelle-la-Grande,59131,Cappelle,FR10029,suburban,2,Dioxyde de soufre,1,,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.36627,50.9959,655413,7100190,232
263411.971479399,6620568.51225208,1297,NORD,Cappelle-la-Grande,59131,Cappelle,FR10029,suburban,2,Dioxyde de soufre,1,,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.36627,50.9959,655413,7100190,233
269397.620499354,6629895.00668212,1109,NORD,Dunkerque,59183,Malo-les-Bains,FR10004,urban,2,Particules fines PM2.5,6001,12,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.42004,51.0486,659239,7106030,234
250579.060580751,6624726.07582164,892,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Benzène,20,0.63,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,235
250579.060580751,6624726.07582164,1276,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde de soufre,1,3,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,236
250579.060580751,6624726.07582164,1277,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,237
246534.823480231,6620586.19955039,1282,NORD,Loon-Plage,59359,Loon-Plage,FR10013,suburban,1,Dioxyde de soufre,1,3,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.21466,50.996,644746,7100290,238
246534.823480231,6620586.19955039,1283,NORD,Loon-Plage,59359,Loon-Plage,FR10013,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.21466,50.996,644746,7100290,239
210402.743158551,6613832.42331651,1230,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Particules PM10,5,18.8,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,240
210402.743158551,6613832.42331651,2580,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Particules PM10,5,21.2,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,241
210402.743158551,6613832.42331651,1231,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Particules PM10,5,20,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,242
238576.59308342,6617951.21225025,1235,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Particules PM10,5,18.8,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,243
238576.59308342,6617951.21225025,1236,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Particules PM10,5,20.2,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,244
238576.59308342,6617951.21225025,1237,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Particules PM10,5,21.7,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,245
238576.59308342,6617951.21225025,2582,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Particules PM10,5,22.2,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,246
256274.165729735,6625628.63383047,1243,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,21.7,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,247
221687.199940265,6552682.74502853,1204,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules PM10,5,18.7,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,248
341289.974043466,6512032.87877854,1312,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules PM10,5,20.6,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,249
256274.165729735,6625628.63383047,1242,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,21.3,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,250
256274.165729735,6625628.63383047,1300,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Dioxyde de soufre,1,9,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,251
256274.165729735,6625628.63383047,1301,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Dioxyde de soufre,1,8,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,252
256274.165729735,6625628.63383047,1302,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Dioxyde de soufre,1,5,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,253
256274.165729735,6625628.63383047,1303,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Dioxyde de soufre,1,2,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,254
221687.199940265,6552682.74502853,1205,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules PM10,5,18.5,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,255
221687.199940265,6552682.74502853,1207,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules PM10,5,17.5,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,256
344011.735593361,6555770.71215602,1192,NORD,Lille,59350,Lille Fives,FR11025,urban,2,Particules PM10,5,21.6,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.09031,50.6281,706401,7059010,257
221687.199940265,6552682.74502853,1135,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules fines PM2.5,6001,11,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,258
344011.735593361,6555770.71215602,1195,NORD,Lille,59350,Lille Fives,FR11025,urban,2,Particules PM10,5,20.8,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.09031,50.6281,706401,7059010,259
344011.735593361,6555770.71215602,1194,NORD,Lille,59350,Lille Fives,FR11025,urban,2,Particules PM10,5,20.6,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.09031,50.6281,706401,7059010,260
210402.743158551,6613832.42331651,1229,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Particules PM10,5,21.4,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,261
234785.051227001,6353311.54212125,1267,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Dioxyde de soufre,1,2,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,262
354069.451586534,6569540.26423354,1252,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules PM10,5,26.6,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,263
347949.105982719,6581677.93721372,979,NORD,Halluin,59279,Halluin stade,FR11026,suburban,2,Dioxyde d'azote,8,18,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.12568,50.7755,708882,7075440,264
351664.950585399,6572652.13628609,1200,NORD,Tourcoing,59599,Tourcoing Centre,FR11027,urban,2,Particules PM10,5,23,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.15906,50.7242,711252,7069730,265
354069.451586534,6569540.26423354,1254,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules PM10,5,22.7,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,266
354069.451586534,6569540.26423354,1253,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules PM10,5,26,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,267
354069.451586534,6569540.26423354,1255,NORD,Roubaix,59512,Roubaix Serres,FR11034,urban,4,Particules PM10,5,22.3,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.18066,50.7065,712785,7067770,268
232022.101465512,6349150.78415446,1164,OISE,Beauvais,60057,Trafic Beauvais 1,FR18089,urban,4,Particules PM10,5,22.1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.08429,49.4359,633560,6926660,269
280240.138902619,6325560.79194317,1270,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,1,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,270
280240.138902619,6325560.79194317,1271,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,1,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,271
280240.138902619,6325560.79194317,1272,OISE,Rieux,60539,SMVO Rieux,FR18046,suburban,1,Dioxyde de soufre,1,1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.51744,49.2979,664893,6911030,272
234785.051227001,6353311.54212125,1266,OISE,Tillé,60639,Aéroport de BEAUVAIS,FR18050,suburban,2,Dioxyde de soufre,1,1,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.10911,49.4602,635391,6929340,273
256546.898482178,6429407.64900971,899,SOMME,Amiens,80021,St Pierre Amiens,FR18053,urban,2,Dioxyde d'azote,8,20,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.3046,49.9025,650001,6978420,274
293403.668688923,6539519.21403007,911,PAS-DE-CALAIS,Béthune,62119,Bethune Stade,FR28028,urban,2,Dioxyde d'azote,8,15,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.63569,50.5354,674132,7048740,275
275318.704214648,6555367.10534972,1225,PAS-DE-CALAIS,Isbergues,62473,ISBERGUES,FR28034,rural-nearcity,1,Particules PM10,5,21,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.47323,50.6258,662663,7058880,276
341289.974043466,6512032.87877854,1305,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Dioxyde d'azote,8,17,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,277
341289.974043466,6512032.87877854,1306,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Dioxyde d'azote,8,18,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,278
341289.974043466,6512032.87877854,1307,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Dioxyde d'azote,8,18,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,279
341289.974043466,6512032.87877854,1308,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,280
341289.974043466,6512032.87877854,1309,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Ozone,7,48,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,281
341289.974043466,6512032.87877854,1310,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Ozone,7,38,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,282
341289.974043466,6512032.87877854,1311,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Ozone,7,51,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,283
341289.974043466,6512032.87877854,1316,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules fines PM2.5,6001,14,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,284
341289.974043466,6512032.87877854,1317,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules fines PM2.5,6001,13,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,285
341289.974043466,6512032.87877854,1318,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,286
392148.509802189,6509606.85907271,1319,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Dioxyde d'azote,8,30,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,287
210402.743158551,6613832.42331651,2581,PAS-DE-CALAIS,Calais,62193,Calais Parmentier,FR10026,urban,2,Dioxyde de soufre,1,2,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.89008,50.9578,621852,7096310,288
341289.974043466,6512032.87877854,1313,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules PM10,5,20.3,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,289
341289.974043466,6512032.87877854,1314,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules PM10,5,20.5,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,290
341289.974043466,6512032.87877854,1315,NORD,Douai,59178,Douai Theuriet,FR06003,urban,2,Particules PM10,5,20.9,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.06586,50.3782,704691,7031180,291
250579.060580751,6624726.07582164,2567,NORD,Dunkerque,59183,Mardyck,FR10012,suburban,1,Particules PM10,5,24.1,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.25099,51.0194,647327,7102880,292
205170.727091267,6611976.99177327,2569,PAS-DE-CALAIS,Calais,62193,Calais Berthelot,FR10016,urban,2,Particules PM10,5,22.9,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.84308,50.9473,618526,7095190,293
259637.1275466,6627097.71506936,2573,NORD,Dunkerque,59183,St Pol mer - cheminots,FR10017,urban,2,Particules PM10,5,22.7,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,2.33236,51.0328,653062,7104320,294
196943.103526736,6612436.39291889,2577,PAS-DE-CALAIS,Sangatte,62774,Sangatte,FR10025,suburban,2,Particules PM10,5,22.5,ug.m-3,annuelle,2019/01/01 00:00:00+00,2019/12/31 23:59:59+00,t,1.76917,50.9499,613325,7095550,295
238576.59308342,6617951.21225025,1234,NORD,Gravelines,59273,Gravelines PC/Drire,FR10028,suburban,1,Particules PM10,5,20.6,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,2.14317,50.9811,639699,7098680,296
256274.165729735,6625628.63383047,1241,NORD,Grande-Synthe,59271,Grande-synthe,FR10034,suburban,1,Particules PM10,5,24.4,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.30215,51.0245,650930,7103410,297
221687.199940265,6552682.74502853,1206,PAS-DE-CALAIS,Campagne-lès-Boulonnais,62202,Campagne les B.,FR10132,rural-regional,2,Particules PM10,5,17.3,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,1.99145,50.6105,628494,7057510,298
312514.998868312,6499944.73990098,1217,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Particules PM10,5,18.8,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,299
312514.998868312,6499944.73990098,1218,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Particules PM10,5,18.9,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,300
312514.998868312,6499944.73990098,1219,PAS-DE-CALAIS,Saint-Laurent-Blangy,62753,St-Laurent-Blangy,FR28022,suburban,2,Particules PM10,5,19.8,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,2.80737,50.3089,686260,7023470,301
392148.509802189,6509606.85907271,1320,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Dioxyde d'azote,8,31,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,302
392148.509802189,6509606.85907271,1321,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Dioxyde d'azote,8,34,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,303
392148.509802189,6509606.85907271,1322,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Dioxyde d'azote,8,34,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,304
392148.509802189,6509606.85907271,1323,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Dioxyde d'azote,8,32,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,305
392148.509802189,6509606.85907271,1324,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules PM10,5,25,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,306
392148.509802189,6509606.85907271,1329,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,16,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,307
392148.509802189,6509606.85907271,1330,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,308
392148.509802189,6509606.85907271,1331,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,16,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,309
392148.509802189,6509606.85907271,1332,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,310
392148.509802189,6509606.85907271,1333,NORD,Valenciennes,59606,Valenciennes Wallon,FR06006,urban,4,Particules fines PM2.5,6001,15,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.52273,50.3643,737244,7029740,311
442707.596130678,6494804.34110129,1334,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,312
442707.596130678,6494804.34110129,1335,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,18,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,313
442707.596130678,6494804.34110129,1336,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,314
442707.596130678,6494804.34110129,1337,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,16,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,315
442707.596130678,6494804.34110129,1338,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Dioxyde d'azote,8,14,ug.m-3,annuelle,2018/01/01 00:00:00+00,2018/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,316
442707.596130678,6494804.34110129,1339,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Ozone,7,44,ug.m-3,annuelle,2014/01/01 00:00:00+00,2014/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,317
442707.596130678,6494804.34110129,1340,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Ozone,7,45,ug.m-3,annuelle,2015/01/01 00:00:00+00,2015/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,318
442707.596130678,6494804.34110129,1341,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Ozone,7,40,ug.m-3,annuelle,2016/01/01 00:00:00+00,2016/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,319
442707.596130678,6494804.34110129,1342,NORD,Maubeuge,59392,Maubeuge Joyeuse,FR06007,urban,2,Ozone,7,44,ug.m-3,annuelle,2017/01/01 00:00:00+00,2017/12/31 23:59:59+00,t,3.97691,50.2794,769719,7020590,320
