FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-03-28;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;1;0.060864273;-6.576536;40.3713532;ROBLEDA;Salamanca
2020-03-28;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;239;1.938047356;-5.6718137;40.9403986;SAN JOSE;Salamanca
2020-03-28;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;228;1.252128069;-5.5307167;40.9275702;SANTA MARTA DE TORMES;Salamanca
2020-03-28;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;154;1.340062652;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca
2020-03-28;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;290;1.881650662;-5.6596496;40.9722411;SAN JUAN;Salamanca
2020-03-28;1707;Gerencia de Segovia;170707;C.S. RIAZA;20;0.45882083;-3.4554609;41.3634767;RIAZA;Segovia
2020-03-28;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;509;2.802709102;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-03-28;1707;Gerencia de Segovia;170715;C.S. SAN ILDEFONSO;173;3.227009886;-4.0179965;40.8500482;SAN ILDEFONSO;Segovia
2020-03-28;1708;Gerencia de Soria;170801;C.S. AGREDA;6;0.175746924;-1.9990845;41.8696333;AGREDA;Soria
2020-03-28;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;72;1.308139535;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-03-28;1708;Gerencia de Soria;170807;C.S. GOMARA;13;1.211556384;-2.1536023;41.5519374;GOMARA;Soria
2020-03-28;1708;Gerencia de Soria;170808;C.S. OLVEGA;18;0.427960057;-1.9769546;41.7233482;OLVEGA;Soria
2020-03-28;1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;30;0.786782061;-3.1059501;41.8083737;SAN LEONARDO YAGÜE;Soria
2020-03-28;1708;Gerencia de Soria;170811;C.S. SORIA RURAL;79;1.080859215;-2.5494153;41.7928658;SORIA RURAL;Soria
2020-03-28;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;358;1.510612262;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-03-28;1708;Gerencia de Soria;170814;C.S. SORIA SUR;398;2.063673131;-2.4659611;41.7606339;SORIA SUR;Soria
2020-03-28;1709;Gerencia de Valladolid Oeste;170903;C.S. CASA DEL BARCO;112;0.743691899;-4.733827;41.6440203;CASA DEL BARCO;Valladolid
2020-03-28;1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;7;0.372538584;-5.2237315;41.6665615;MOTA DEL MARQUES;Valladolid
2020-03-28;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;2;0.092635479;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-03-28;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;9;0.397526502;-5.059256;42.1180914;VILLALON DE CAMPOS;Valladolid
2020-03-28;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;172;0.654664484;-4.7079834;41.6161785;DELICIAS I;Valladolid
2020-03-28;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;6;0.455580866;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-03-28;1710;Gerencia de Valladolid Este;171006;C.S. ISCAR;67;0.605348753;-4.5398679;41.3527561;ISCAR;Valladolid
2020-03-28;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;112;1.00241654;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-03-28;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;3;0.098716683;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-03-28;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;6;0.201207243;-5.6350913;41.766661;VILLARRIN;Zamora
2020-03-28;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;7;0.348432056;-6.3616617;42.0450526;MOMBUEY;Zamora
2020-03-28;1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;19;0.652920962;-5.7465007;41.3106752;CORRALES DEL VINO;Zamora
2020-03-28;1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;84;0.502542626;-5.7402331;41.500653;PUERTA NUEVA;Zamora
2020-03-28;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;51;0.968293146;-5.4630882;41.2789404;LA GUAREÑA;Zamora
2020-03-28;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;2;0.055897149;-5.4276016;41.8843207;VILLALPANDO;Zamora
2020-03-29;1701;Gerencia de Ávila;170104;C.S. AVILA NORTE;259;2.294268757;-4.7125253;40.6965512;AVILA NORTE;Ávila
2020-03-29;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;346;2.381116234;-4.7146621;40.6360601;AVILA SUR OESTE;Ávila
2020-03-29;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;19;0.413943355;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-03-29;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;16;1.120448179;-5.1468286;40.3763715;NAVARREDONDA GREDOS;Ávila
2020-03-29;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;109;1.406088751;-3.628658;41.6853253;ARANDA RURAL;Burgos
2020-03-29;1702;Gerencia de Burgos;170204;C.S. BELORADO;108;2.774210121;-3.2049005;42.3861643;BELORADO;Burgos
2020-03-29;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;217;1.301661568;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-03-29;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;65;0.888828114;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-03-29;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;117;1.015801354;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-03-29;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;164;1.075198322;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-03-29;1702;Gerencia de Burgos;170216;C.S. LERMA;65;1.078480173;-3.7309756;41.9826165;LERMA;Burgos
2020-03-29;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;39;0.579667063;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-03-29;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;13;0.466954023;-4.1777188;42.359536;MELGAR FERNAMENTAL;Burgos
2020-03-29;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;11;0.579252238;-4.008123;42.17932;PAMPLIEGA;Burgos
2020-03-29;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;190;1.101768629;-3.6638629;42.3283523;SANTA CLARA;Burgos
2020-03-29;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;0;0.0;-3.1799508;42.9747524;VALLE DE LOSA;Burgos
2020-03-29;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;1;0.102669405;-3.245942;42.763078;VALLE TOBALINA;Burgos
2020-03-29;1703;Gerencia de León;170302;C.S. ASTORGA I;278;2.218852263;-6.0592017;42.472513;ASTORGA I;León
2020-03-29;1703;Gerencia de León;170304;C.S. SAN EMILIANO;17;1.787592008;-6.03948;42.9619753;SAN EMILIANO;León
2020-03-29;1703;Gerencia de León;170305;C.S. BOÑAR;27;0.86042065;-5.3350111;42.9342676;BOÑAR;León
2020-03-29;1703;Gerencia de León;170306;C.S. CISTIERNA;59;1.013745704;-5.074482;42.8018865;CISTIERNA;León
2020-03-29;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;167;0.689683654;-5.5503247;42.5942556;JOSE AGUADO I;León
2020-03-29;1703;Gerencia de León;170317;C.S. JOSE AGUADO II;231;0.938109162;-5.4450772;42.619135;JOSE AGUADO II;León
2020-03-29;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;12;0.869565217;-5.5413909;42.9258494;MATALLANA DE TORIO;León
2020-03-29;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;12;0.659703134;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-03-29;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;171;1.288912339;-5.8615923;42.5482323;RIBERA DEL ORBIGO;León
2020-03-29;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;177;0.845151124;-5.664489;42.6856769;SAN ANDRES RABANEDO;León
2020-03-29;1703;Gerencia de León;170326;C.S. VALDERAS;21;0.604664555;-5.4625731;42.0951135;VALDERAS;León
2020-03-29;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;233;1.193341869;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-03-29;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;173;0.75103104;-6.5770514;42.6316193;PONFERRADA II;León
2020-03-29;1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;26;0.38472921;-6.8923344;42.6316166;VILLAFRANCA BIERZO;León
2020-03-29;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;23;0.272932242;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-03-29;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;187;1.007380273;-4.5383516;42.0122939;JARDINILLOS;Palencia
2020-03-29;1705;Gerencia de Palencia;170511;C.S. PALENCIA RURAL;51;1.070753727;-4.5447492;42.0232248;PALENCIA RURAL;Palencia
2020-03-29;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;22;0.717079531;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-03-29;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;16;0.27155465;-4.7204164;42.560098;SALDAÑA;Palencia
2020-03-29;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;16;0.863930886;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-03-29;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;22;1.026598227;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-03-29;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;33;0.532687651;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-03-29;1706;Gerencia de Salamanca;170603;C.S. BEJAR;129;0.802388505;-5.8578389;40.3892584;BEJAR;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;45;2.125649504;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;3;0.177095632;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;263;2.188384091;-5.773642;40.9106826;PERIURBANO SUR;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;227;1.516062245;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;126;1.514605121;-5.660618;40.9597778;F.VILLALOBOS;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;13;0.593878483;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-03-29;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;296;1.920581365;-5.6596496;40.9722411;SAN JUAN;Salamanca
2020-03-29;1707;Gerencia de Segovia;170703;C.S. CUELLAR;157;1.129171461;-4.3165518;41.3472504;CUELLAR;Segovia
2020-03-29;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;357;2.331047992;-4.120243;40.94888;SEGOVIA III;Segovia
2020-03-29;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;51;1.778242678;-3.712417;41.329873;SEPULVEDA;Segovia
2020-03-29;1708;Gerencia de Soria;170802;C.S. ALMAZAN;146;2.183667365;-2.537595;41.4121402;ALMAZAN;Soria
2020-03-29;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;76;1.380813953;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-03-29;1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;101;3.019431988;-2.819235;41.9661517;PINARES-COVALEDA;Soria
2020-03-29;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;362;1.527490611;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-03-29;1708;Gerencia de Soria;170814;C.S. SORIA SUR;403;2.089598673;-2.4659611;41.7606339;SORIA SUR;Soria
2020-03-29;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;228;1.202658508;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-03-29;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;145;0.770743635;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-03-29;1709;Gerencia de Valladolid Oeste;170919;C.S. PARQUE ALAMEDA-COVARESA;145;0.650399211;-4.7912209;41.5671132;PARQUE ALAMEDA-COVARESA;Valladolid
2020-03-29;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;74;0.644038294;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-03-29;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;2;0.092635479;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-03-29;1709;Gerencia de Valladolid Oeste;170928;C.S. DELICIAS II;171;0.902422291;-4.7327299;41.6090563;DELICIAS II;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;6;0.455580866;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;157;1.130146847;-4.7175863;41.6487178;CIRCULAR;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;89;0.937236731;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;123;1.099687081;-4.7165076;41.6425339;CANTERAC;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;115;1.029266983;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;60;0.638094225;-4.1875837;41.5834053;PEÑAFIEL;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;22;0.413689357;-4.8411889;41.4508581;SERRADA;Valladolid
2020-03-29;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;228;1.249862954;-4.7262911;41.6498853;GAMAZO;Valladolid
2020-03-29;1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;0;0.0;-6.879117;42.0861616;ALTA SANABRIA;Zamora
2020-03-29;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;57;0.458567981;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora
2020-03-29;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;59;0.404303433;-5.6713176;41.9561123;BENAVENTE SUR;Zamora
2020-03-29;1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;1;0.089206066;-5.9952992;41.6823131;CARBAJALES DE ALBA;Zamora
2020-03-29;1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;19;0.652920962;-5.7465007;41.3106752;CORRALES DEL VINO;Zamora
2020-03-29;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;51;0.968293146;-5.4630882;41.2789404;LA GUAREÑA;Zamora
2020-03-29;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;26;0.654252642;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-03-29;1711;Gerencia de Zamora;171116;C.S. TABARA;16;0.476474092;-6.0110225;41.8448438;TABARA;Zamora
2020-03-29;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;42;0.537634409;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-03-30;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;55;0.723874704;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-03-30;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;411;2.401682931;-4.61;40.685;AVILA ESTACION;Ávila
2020-03-30;1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;79;0.912556313;-4.6711786;40.6384702;AVILA RURAL;Ávila
2020-03-30;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;29;1.054929065;-4.8974015;40.2409102;LANZAHITA;Ávila
2020-03-30;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;368;2.532516688;-4.7146621;40.6360601;AVILA SUR OESTE;Ávila
2020-03-30;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;9;0.199556541;-5.4905478;40.334521;BARCO DE AVILA;Ávila
2020-03-30;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;45;0.898382911;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-03-30;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;20;1.400560224;-5.1468286;40.3763715;NAVARREDONDA GREDOS;Ávila
2020-03-30;1701;Gerencia de Ávila;170120;C.S. MUÑANA;20;0.928505107;-5.0363658;40.5706538;MUÑANA;Ávila
2020-03-30;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;326;2.027489272;-4.5452636;40.6528095;AVILA SUR ESTE;Ávila
2020-03-30;1702;Gerencia de Burgos;170204;C.S. BELORADO;113;2.902645774;-3.2049005;42.3861643;BELORADO;Burgos
2020-03-30;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;170;1.017781237;-3.6258658;42.352035;GARCIA LORCA;Burgos
2020-03-30;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;3;0.224550898;-3.3753229;41.8011313;HUERTA DE REY;Burgos
2020-03-30;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;263;1.538551539;-3.6855424;42.3637215;LOS COMUNEROS;Burgos
2020-03-30;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;20;0.616522811;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos
2020-03-30;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;0;0.0;-3.1799508;42.9747524;VALLE DE LOSA;Burgos
2020-03-30;1703;Gerencia de León;170301;C.S. ARMUNIA;120;0.930593253;-5.6250478;42.4904947;ARMUNIA;León
2020-03-30;1703;Gerencia de León;170302;C.S. ASTORGA I;302;2.410407854;-6.0592017;42.472513;ASTORGA I;León
2020-03-30;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;34;0.718512257;-5.3429113;42.4399063;MANSILLA MULAS;León
2020-03-30;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;13;0.714678395;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-03-30;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;18;0.407608696;-5.0507432;42.4547098;SAHAGUN CAMPOS;León
2020-03-30;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;59;0.6439642;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-03-30;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;241;1.234314981;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-03-30;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;123;0.56831308;-6.5098923;42.5043763;PONFERRADA I;León
2020-03-30;1704;Gerencia de Ponferrada;170408;C.S. TORENO;6;0.143129771;-6.5033694;42.7810332;TORENO;León
2020-03-30;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;119;0.956822385;-6.6267109;42.5980544;PONFERRADA IV;León
2020-03-30;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;28;0.332265338;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-03-30;1705;Gerencia de Palencia;170509;C.S. DE LA PUEBLA;252;1.239059888;-4.529;42.006;DE LA PUEBLA;Palencia
2020-03-30;1705;Gerencia de Palencia;170513;C.S. PINTOR OLIVA;288;1.266769298;-4.5093597;41.9977561;PINTOR OLIVA;Palencia
2020-03-30;1705;Gerencia de Palencia;170515;C.S. ERAS DEL BOSQUE;222;1.061540668;-4.5339183;42.0278396;ERAS DEL BOSQUE;Palencia
2020-03-30;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;16;0.863930886;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-03-30;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;22;1.026598227;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-03-30;1705;Gerencia de Palencia;170519;C.S. VILLADA;41;2.371312898;-4.9090124;42.2779499;VILLADA;Palencia
2020-03-30;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;10;0.3894081;-6.6595106;41.1113017;ALDEADAVILA RIBERA;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;211;1.43948697;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;3;0.185070944;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;369;1.961618202;-5.6512485;40.9831349;GARRIDO NORTE;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;69;0.71897468;-5.6473268;40.5420836;GUIJUELO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;6;0.182149362;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;36;1.36312003;-5.4871391;41.1200652;PEDROSILLO EL RALO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;331;1.725036481;-5.6415859;41.0249771;PERIURBANA NORTE;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;292;2.4296888;-5.773642;40.9106826;PERIURBANO SUR;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;14;0.639561444;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;234;2.235811198;-5.707699;40.9515169;ELENA GINEL DIEZ;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;104;2.579365079;-5.3715956;41.0345487;VILLORIA;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;25;0.410037723;-6.397953;41.061593;VITIGUDINO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;315;2.043861926;-5.6596496;40.9722411;SAN JUAN;Salamanca
2020-03-30;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;208;2.243071282;-4.1840569;41.1764848;CARBONERO EL MAYOR;Segovia
2020-03-30;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;32;2.32389252;-4.0940193;41.4080459;FUENTESAUCO;Segovia
2020-03-30;1707;Gerencia de Segovia;170707;C.S. RIAZA;20;0.45882083;-3.4554609;41.3634767;RIAZA;Segovia
2020-03-30;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;563;2.537293253;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-03-30;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;544;2.995429767;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-03-30;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;382;2.494286647;-4.120243;40.94888;SEGOVIA III;Segovia
2020-03-30;1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;401;1.866418431;-4.2108946;40.9408168;SEGOVIA RURAL;Segovia
2020-03-30;1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;63;0.738916256;-4.2225274;40.7307872;EL ESPINAR;Segovia
2020-03-30;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;10;0.365497076;-2.310145;41.2156081;ARCOS DE JALON;Soria
2020-03-30;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;15;1.076812635;-2.8636289;41.4257913;BERLANGA DE DUERO;Soria
2020-03-30;1708;Gerencia de Soria;170811;C.S. SORIA RURAL;88;1.203995075;-2.5494153;41.7928658;SORIA RURAL;Soria
2020-03-30;1708;Gerencia de Soria;170814;C.S. SORIA SUR;422;2.188115732;-2.4659611;41.7606339;SORIA SUR;Soria
2020-03-30;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;203;0.772656339;-4.7079834;41.6161785;DELICIAS I;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;6;0.455580866;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171003;C.S. CIRCUNVALACION;162;1.086154878;-4.6758644;41.6546802;CIRCUNVALACION;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171008;C.S. TORTOLA;120;0.849978751;-4.696616;41.6303261;TORTOLA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;163;1.145306352;-4.7205359;41.664046;RONDILLA II;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;140;1.251676352;-4.7165076;41.6425339;CANTERAC;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;96;0.830162574;-4.5726832;41.4774359;PORTILLO;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;109;0.937715072;-4.4669681;41.6034399;TUDELA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;236;1.370260698;-4.7408543;41.6833208;LA VICTORIA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;252;1.381427475;-4.7262911;41.6498853;GAMAZO;Valladolid
2020-03-30;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;7;0.348432056;-6.3616617;42.0450526;MOMBUEY;Zamora
2020-03-30;1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;98;0.586299731;-5.7402331;41.500653;PUERTA NUEVA;Zamora
2020-03-30;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;113;0.893492528;-5.7494898;41.4989997;SANTA ELENA;Zamora
2020-03-30;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;26;0.654252642;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-03-30;1711;Gerencia de Zamora;171117;C.S. TORO;86;0.768886902;-5.4133008;41.5359437;TORO;Zamora
2020-03-30;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;1;0.054054054;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora
2020-03-30;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;32;0.448933782;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-03-31;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;437;2.553614211;-4.61;40.685;AVILA ESTACION;Ávila
